Event,Latitude,Longitude,Depth sed [m],Species,Absolute Abundance
V19-204,-10.23,43.817,0.2,N. dutertrei,25
V19-204,-10.23,43.817,0.2,G. conglomerata,0
V19-204,-10.23,43.817,0.2,G. hexagonus,1
V19-204,-10.23,43.817,0.2,P. obliquiloculata,17
V19-204,-10.23,43.817,0.2,G. inflata,1
V19-204,-10.23,43.817,0.2,G. crassaformis,4
V19-204,-10.23,43.817,0.2,G. hirsuta,0
V19-204,-10.23,43.817,0.2,G. scitula,1
V19-204,-10.23,43.817,0.2,D. anfracta,0
V19-204,-10.23,43.817,0.2,G. cultrata,29
V19-204,-10.23,43.817,0.2,G. tumida,9
V19-204,-10.23,43.817,0.2,C. nitida,0
V19-204,-10.23,43.817,0.2,G. glutinata,29
V19-204,-10.23,43.817,0.2,T. iota,0
V19-204,-10.23,43.817,0.2,G. uvula,0
V19-204,-10.23,43.817,0.2,B. pumilio,0
V19-204,-10.23,43.817,0.2,H. pelagica,0
V19-204,-10.23,43.817,0.2,H. digitata,0
V19-204,-10.23,43.817,0.2,G. truncatulinoides,4
V19-21,11.8,-79.07,0.6,O. universa,6
V19-21,11.8,-79.07,0.6,G. conglobatus,8
V19-21,11.8,-79.07,0.6,G. ruber ruber,16
V19-21,11.8,-79.07,0.6,G. ruber albus,113
V19-21,11.8,-79.07,0.6,G. tenellus,8
V19-21,11.8,-79.07,0.6,T. sacculifer,24
V19-21,11.8,-79.07,0.6,S. dehiscens,0
V19-21,11.8,-79.07,0.6,G. adamsi,0
V19-21,11.8,-79.07,0.6,G. siphonifera,28
V19-21,11.8,-79.07,0.6,G. calida,0
V19-21,11.8,-79.07,0.6,G. bulloides,3
V19-21,11.8,-79.07,0.6,G. falconensis,2
V19-21,11.8,-79.07,0.6,B. digitata,0
V19-21,11.8,-79.07,0.6,G. rubescens,5
V19-21,11.8,-79.07,0.6,T. humilis,0
V19-21,11.8,-79.07,0.6,T. quinqueloba,0
V19-21,11.8,-79.07,0.6,N. pachyderma,0
V19-21,11.8,-79.07,0.6,N. incompta,1
V19-21,11.8,-79.07,0.6,N. dutertrei,15
V19-21,11.8,-79.07,0.6,G. conglomerata,0
V19-21,11.8,-79.07,0.6,G. hexagonus,0
V19-21,11.8,-79.07,0.6,P. obliquiloculata,0
V19-21,11.8,-79.07,0.6,G. inflata,6
V19-21,11.8,-79.07,0.6,G. crassaformis,0
V19-21,11.8,-79.07,0.6,G. hirsuta,0
V19-21,11.8,-79.07,0.6,G. scitula,0
V19-21,11.8,-79.07,0.6,D. anfracta,0
V19-21,11.8,-79.07,0.6,G. cultrata,1
V19-21,11.8,-79.07,0.6,G. tumida,0
V19-21,11.8,-79.07,0.6,C. nitida,0
V19-21,11.8,-79.07,0.6,G. glutinata,32
V19-21,11.8,-79.07,0.6,T. iota,0
V19-21,11.8,-79.07,0.6,G. uvula,0
V19-21,11.8,-79.07,0.6,B. pumilio,0
V19-21,11.8,-79.07,0.6,H. pelagica,0
V19-21,11.8,-79.07,0.6,H. digitata,0
V19-21,11.8,-79.07,0.6,G. truncatulinoides,7
V20-175,-22.3,68,0.2,O. universa,3
V20-175,-22.3,68,0.2,G. conglobatus,3
V20-175,-22.3,68,0.2,G. ruber ruber,0
V20-175,-22.3,68,0.2,G. ruber albus,0
V20-175,-22.3,68,0.2,G. tenellus,8
V20-175,-22.3,68,0.2,T. sacculifer,29
V20-175,-22.3,68,0.2,S. dehiscens,0
V20-175,-22.3,68,0.2,G. adamsi,0
V20-175,-22.3,68,0.2,G. siphonifera,5
V20-175,-22.3,68,0.2,G. calida,16
V20-175,-22.3,68,0.2,G. bulloides,6
V20-175,-22.3,68,0.2,G. falconensis,1
V20-175,-22.3,68,0.2,B. digitata,3
V20-175,-22.3,68,0.2,G. rubescens,9
V20-175,-22.3,68,0.2,T. humilis,1
V20-175,-22.3,68,0.2,T. quinqueloba,0
V20-175,-22.3,68,0.2,N. pachyderma,0
V20-175,-22.3,68,0.2,N. incompta,1
V20-175,-22.3,68,0.2,N. dutertrei,3
V20-175,-22.3,68,0.2,G. conglomerata,0
V20-175,-22.3,68,0.2,G. hexagonus,1
V20-175,-22.3,68,0.2,P. obliquiloculata,0
V20-175,-22.3,68,0.2,G. inflata,4
V20-175,-22.3,68,0.2,G. crassaformis,1
V20-175,-22.3,68,0.2,G. hirsuta,0
V20-175,-22.3,68,0.2,G. scitula,1
V20-175,-22.3,68,0.2,D. anfracta,0
V20-175,-22.3,68,0.2,G. cultrata,4
V20-175,-22.3,68,0.2,G. tumida,1
V20-175,-22.3,68,0.2,C. nitida,1
V20-175,-22.3,68,0.2,G. glutinata,47
V20-175,-22.3,68,0.2,T. iota,0
V20-175,-22.3,68,0.2,G. uvula,0
V20-175,-22.3,68,0.2,B. pumilio,0
V20-175,-22.3,68,0.2,H. pelagica,0
V20-175,-22.3,68,0.2,H. digitata,0
V20-175,-22.3,68,0.2,G. truncatulinoides,16
V28-129,11.117,-80.4,0.8,O. universa,17
V28-129,11.117,-80.4,0.8,G. conglobatus,8
V28-129,11.117,-80.4,0.8,G. ruber ruber,29
V28-129,11.117,-80.4,0.8,G. ruber albus,110
V28-129,11.117,-80.4,0.8,G. tenellus,15
V28-129,11.117,-80.4,0.8,T. sacculifer,23
V28-129,11.117,-80.4,0.8,S. dehiscens,0
V28-129,11.117,-80.4,0.8,G. adamsi,0
V28-129,11.117,-80.4,0.8,G. siphonifera,23
V28-129,11.117,-80.4,0.8,G. calida,0
V28-129,11.117,-80.4,0.8,G. bulloides,1
V28-129,11.117,-80.4,0.8,G. falconensis,1
V28-129,11.117,-80.4,0.8,B. digitata,0
V28-129,11.117,-80.4,0.8,G. rubescens,0
V28-129,11.117,-80.4,0.8,T. humilis,0
V28-129,11.117,-80.4,0.8,T. quinqueloba,0
V28-129,11.117,-80.4,0.8,N. pachyderma,0
V28-129,11.117,-80.4,0.8,N. incompta,1
V28-129,11.117,-80.4,0.8,N. dutertrei,23
V28-129,11.117,-80.4,0.8,G. conglomerata,0
V28-129,11.117,-80.4,0.8,G. hexagonus,0
V28-129,11.117,-80.4,0.8,P. obliquiloculata,0
V28-129,11.117,-80.4,0.8,G. inflata,5
V28-129,11.117,-80.4,0.8,G. crassaformis,2
V28-129,11.117,-80.4,0.8,G. hirsuta,0
V28-129,11.117,-80.4,0.8,G. scitula,0
V28-129,11.117,-80.4,0.8,D. anfracta,0
V28-129,11.117,-80.4,0.8,G. cultrata,0
V28-129,11.117,-80.4,0.8,G. tumida,0
V28-129,11.117,-80.4,0.8,C. nitida,0
V28-129,11.117,-80.4,0.8,G. glutinata,33
V28-129,11.117,-80.4,0.8,T. iota,0
V28-129,11.117,-80.4,0.8,G. uvula,0
V28-129,11.117,-80.4,0.8,B. pumilio,0
V28-129,11.117,-80.4,0.8,H. pelagica,0
V28-129,11.117,-80.4,0.8,H. digitata,0
V28-129,11.117,-80.4,0.8,G. truncatulinoides,16
V19-185,6.7,59.333,0.3,O. universa,1
V19-185,6.7,59.333,0.3,G. conglobatus,1
V19-185,6.7,59.333,0.3,G. ruber ruber,0
V19-185,6.7,59.333,0.3,G. ruber albus,0
V19-185,6.7,59.333,0.3,G. tenellus,2
V19-185,6.7,59.333,0.3,T. sacculifer,6
V19-185,6.7,59.333,0.3,S. dehiscens,0
V19-185,6.7,59.333,0.3,G. adamsi,0
V19-185,6.7,59.333,0.3,G. siphonifera,4
V19-185,6.7,59.333,0.3,G. calida,3
V19-185,6.7,59.333,0.3,G. bulloides,35
V19-185,6.7,59.333,0.3,G. falconensis,8
V19-185,6.7,59.333,0.3,B. digitata,0
V19-185,6.7,59.333,0.3,G. rubescens,6
V19-185,6.7,59.333,0.3,T. humilis,0
V19-185,6.7,59.333,0.3,T. quinqueloba,1
V19-185,6.7,59.333,0.3,N. pachyderma,1
V19-185,6.7,59.333,0.3,N. incompta,4
V19-185,6.7,59.333,0.3,N. dutertrei,11
V19-185,6.7,59.333,0.3,G. conglomerata,4
V19-185,6.7,59.333,0.3,G. hexagonus,7
V19-185,6.7,59.333,0.3,P. obliquiloculata,6
V19-185,6.7,59.333,0.3,G. inflata,0
V19-185,6.7,59.333,0.3,G. crassaformis,2
V19-185,6.7,59.333,0.3,G. hirsuta,1
V19-185,6.7,59.333,0.3,G. scitula,3
V19-185,6.7,59.333,0.3,D. anfracta,0
V19-185,6.7,59.333,0.3,G. cultrata,10
V19-185,6.7,59.333,0.3,G. tumida,1
V19-185,6.7,59.333,0.3,C. nitida,0
V19-185,6.7,59.333,0.3,G. glutinata,94
V19-185,6.7,59.333,0.3,T. iota,0
V19-185,6.7,59.333,0.3,G. uvula,0
V19-185,6.7,59.333,0.3,B. pumilio,0
V19-185,6.7,59.333,0.3,H. pelagica,0
V19-185,6.7,59.333,0.3,H. digitata,0
V19-185,6.7,59.333,0.3,G. truncatulinoides,2
V19-201,-5.333,40.433,0.7,O. universa,2
V19-201,-5.333,40.433,0.7,G. conglobatus,2
V19-201,-5.333,40.433,0.7,G. ruber ruber,0
V19-201,-5.333,40.433,0.7,G. ruber albus,0
V19-201,-5.333,40.433,0.7,G. tenellus,2
V19-201,-5.333,40.433,0.7,T. sacculifer,10
V19-201,-5.333,40.433,0.7,S. dehiscens,0
V19-201,-5.333,40.433,0.7,G. adamsi,0
V19-201,-5.333,40.433,0.7,G. siphonifera,8
V19-201,-5.333,40.433,0.7,G. calida,6
V19-201,-5.333,40.433,0.7,G. bulloides,16
V19-201,-5.333,40.433,0.7,G. falconensis,4
V19-201,-5.333,40.433,0.7,B. digitata,2
V19-201,-5.333,40.433,0.7,G. rubescens,15
V19-201,-5.333,40.433,0.7,T. humilis,2
V19-201,-5.333,40.433,0.7,T. quinqueloba,0
V19-201,-5.333,40.433,0.7,N. pachyderma,0
V19-201,-5.333,40.433,0.7,N. incompta,9
V19-201,-5.333,40.433,0.7,N. dutertrei,36
V19-201,-5.333,40.433,0.7,G. conglomerata,0
V19-201,-5.333,40.433,0.7,G. hexagonus,2
V19-201,-5.333,40.433,0.7,P. obliquiloculata,11
V19-201,-5.333,40.433,0.7,G. inflata,1
V19-201,-5.333,40.433,0.7,G. crassaformis,6
V19-201,-5.333,40.433,0.7,G. hirsuta,0
V19-201,-5.333,40.433,0.7,G. scitula,2
V19-201,-5.333,40.433,0.7,D. anfracta,0
V19-201,-5.333,40.433,0.7,G. cultrata,28
V19-201,-5.333,40.433,0.7,G. tumida,1
V19-201,-5.333,40.433,0.7,C. nitida,1
V19-201,-5.333,40.433,0.7,G. glutinata,53
V19-201,-5.333,40.433,0.7,T. iota,0
V19-201,-5.333,40.433,0.7,G. uvula,0
V19-201,-5.333,40.433,0.7,B. pumilio,0
V19-201,-5.333,40.433,0.7,H. pelagica,0
V19-201,-5.333,40.433,0.7,H. digitata,0
V19-201,-5.333,40.433,0.7,G. truncatulinoides,0
V20-170,-21.8,69.233,0.2,O. universa,5
V20-170,-21.8,69.233,0.2,G. conglobatus,1
V20-170,-21.8,69.233,0.2,G. ruber ruber,0
V20-170,-21.8,69.233,0.2,G. ruber albus,0
V20-170,-21.8,69.233,0.2,G. tenellus,9
V20-170,-21.8,69.233,0.2,T. sacculifer,26
V20-170,-21.8,69.233,0.2,S. dehiscens,0
V20-170,-21.8,69.233,0.2,G. adamsi,0
V20-170,-21.8,69.233,0.2,G. siphonifera,15
V20-170,-21.8,69.233,0.2,G. calida,3
V20-170,-21.8,69.233,0.2,G. bulloides,2
V20-170,-21.8,69.233,0.2,G. falconensis,8
V20-170,-21.8,69.233,0.2,B. digitata,2
V20-170,-21.8,69.233,0.2,G. rubescens,14
V20-170,-21.8,69.233,0.2,T. humilis,2
V20-170,-21.8,69.233,0.2,T. quinqueloba,0
V20-170,-21.8,69.233,0.2,N. pachyderma,1
V20-170,-21.8,69.233,0.2,N. incompta,1
V20-170,-21.8,69.233,0.2,N. dutertrei,3
V20-170,-21.8,69.233,0.2,G. conglomerata,1
V20-170,-21.8,69.233,0.2,G. hexagonus,1
V20-170,-21.8,69.233,0.2,P. obliquiloculata,1
V20-170,-21.8,69.233,0.2,G. inflata,5
V20-170,-21.8,69.233,0.2,G. crassaformis,0
V20-170,-21.8,69.233,0.2,G. hirsuta,0
V20-170,-21.8,69.233,0.2,G. scitula,1
V20-170,-21.8,69.233,0.2,D. anfracta,0
V20-170,-21.8,69.233,0.2,G. cultrata,6
V20-170,-21.8,69.233,0.2,G. tumida,1
V20-170,-21.8,69.233,0.2,C. nitida,1
V20-170,-21.8,69.233,0.2,G. glutinata,44
V20-170,-21.8,69.233,0.2,T. iota,0
V20-170,-21.8,69.233,0.2,G. uvula,0
V20-170,-21.8,69.233,0.2,B. pumilio,0
V20-170,-21.8,69.233,0.2,H. pelagica,0
V20-170,-21.8,69.233,0.2,H. digitata,0
V20-170,-21.8,69.233,0.2,G. truncatulinoides,11
V29-29,5.117,77.583,0.8,O. universa,3
V29-29,5.117,77.583,0.8,G. conglobatus,1
V29-29,5.117,77.583,0.8,G. ruber ruber,0
V29-29,5.117,77.583,0.8,G. ruber albus,0
V29-29,5.117,77.583,0.8,G. tenellus,5
V29-29,5.117,77.583,0.8,T. sacculifer,10
V29-29,5.117,77.583,0.8,S. dehiscens,0
V29-29,5.117,77.583,0.8,G. adamsi,0
V29-29,5.117,77.583,0.8,G. siphonifera,7
V29-29,5.117,77.583,0.8,G. calida,3
V29-29,5.117,77.583,0.8,G. bulloides,47
V29-29,5.117,77.583,0.8,G. falconensis,4
V29-29,5.117,77.583,0.8,B. digitata,0
V29-29,5.117,77.583,0.8,G. rubescens,4
V29-29,5.117,77.583,0.8,T. humilis,0
V29-29,5.117,77.583,0.8,T. quinqueloba,0
V29-29,5.117,77.583,0.8,N. pachyderma,0
V29-29,5.117,77.583,0.8,N. incompta,0
V29-29,5.117,77.583,0.8,N. dutertrei,74
V29-29,5.117,77.583,0.8,G. conglomerata,1
V29-29,5.117,77.583,0.8,G. hexagonus,6
V29-29,5.117,77.583,0.8,P. obliquiloculata,16
V29-29,5.117,77.583,0.8,G. inflata,0
V29-29,5.117,77.583,0.8,G. crassaformis,1
V29-29,5.117,77.583,0.8,G. hirsuta,0
V29-29,5.117,77.583,0.8,G. scitula,2
V29-29,5.117,77.583,0.8,D. anfracta,0
V29-29,5.117,77.583,0.8,G. cultrata,29
V29-29,5.117,77.583,0.8,G. tumida,1
V29-29,5.117,77.583,0.8,C. nitida,0
V29-29,5.117,77.583,0.8,G. glutinata,61
V29-29,5.117,77.583,0.8,T. iota,0
V29-29,5.117,77.583,0.8,G. uvula,0
V29-29,5.117,77.583,0.8,B. pumilio,0
V29-29,5.117,77.583,0.8,H. pelagica,0
V29-29,5.117,77.583,0.8,H. digitata,0
V29-29,5.117,77.583,0.8,G. truncatulinoides,0
V29-30,3.083,76.25,0.8,O. universa,4
V29-30,3.083,76.25,0.8,G. conglobatus,0
V29-30,3.083,76.25,0.8,G. ruber ruber,0
V29-30,3.083,76.25,0.8,G. ruber albus,0
V29-30,3.083,76.25,0.8,G. tenellus,4
V29-30,3.083,76.25,0.8,T. sacculifer,10
V29-30,3.083,76.25,0.8,S. dehiscens,0
V29-30,3.083,76.25,0.8,G. adamsi,1
V29-30,3.083,76.25,0.8,G. siphonifera,6
V29-30,3.083,76.25,0.8,G. calida,5
V29-30,3.083,76.25,0.8,G. bulloides,18
V29-30,3.083,76.25,0.8,G. falconensis,1
V29-30,3.083,76.25,0.8,B. digitata,1
V29-30,3.083,76.25,0.8,G. rubescens,1
V29-30,3.083,76.25,0.8,T. humilis,0
V29-30,3.083,76.25,0.8,T. quinqueloba,0
V29-30,3.083,76.25,0.8,N. pachyderma,0
V29-30,3.083,76.25,0.8,N. incompta,7
V29-30,3.083,76.25,0.8,N. dutertrei,53
V29-30,3.083,76.25,0.8,G. conglomerata,3
V29-30,3.083,76.25,0.8,G. hexagonus,9
V29-30,3.083,76.25,0.8,P. obliquiloculata,40
V29-30,3.083,76.25,0.8,G. inflata,0
V29-30,3.083,76.25,0.8,G. crassaformis,1
V29-30,3.083,76.25,0.8,G. hirsuta,0
V29-30,3.083,76.25,0.8,G. scitula,1
V29-30,3.083,76.25,0.8,D. anfracta,0
V29-30,3.083,76.25,0.8,G. cultrata,61
V29-30,3.083,76.25,0.8,G. tumida,1
V29-30,3.083,76.25,0.8,C. nitida,0
V29-30,3.083,76.25,0.8,G. glutinata,37
V29-30,3.083,76.25,0.8,T. iota,0
V29-30,3.083,76.25,0.8,G. uvula,0
V29-30,3.083,76.25,0.8,B. pumilio,0
V29-30,3.083,76.25,0.8,H. pelagica,0
V29-30,3.083,76.25,0.8,H. digitata,0
V29-30,3.083,76.25,0.8,G. truncatulinoides,0
V29-48,-6.267,63.433,0.3,O. universa,1
V29-48,-6.267,63.433,0.3,G. conglobatus,9
V29-48,-6.267,63.433,0.3,G. ruber ruber,0
V29-48,-6.267,63.433,0.3,G. ruber albus,0
V29-48,-6.267,63.433,0.3,G. tenellus,2
V29-48,-6.267,63.433,0.3,T. sacculifer,22
V29-48,-6.267,63.433,0.3,S. dehiscens,0
V29-48,-6.267,63.433,0.3,G. adamsi,0
V29-48,-6.267,63.433,0.3,G. siphonifera,6
V29-48,-6.267,63.433,0.3,G. calida,4
V29-48,-6.267,63.433,0.3,G. bulloides,12
V29-48,-6.267,63.433,0.3,G. falconensis,0
V29-48,-6.267,63.433,0.3,B. digitata,2
V29-48,-6.267,63.433,0.3,G. rubescens,1
V29-48,-6.267,63.433,0.3,T. humilis,0
V29-48,-6.267,63.433,0.3,T. quinqueloba,0
V29-48,-6.267,63.433,0.3,N. pachyderma,0
V29-48,-6.267,63.433,0.3,N. incompta,9
V29-48,-6.267,63.433,0.3,N. dutertrei,50
V29-48,-6.267,63.433,0.3,G. conglomerata,3
V29-48,-6.267,63.433,0.3,G. hexagonus,7
V29-48,-6.267,63.433,0.3,P. obliquiloculata,14
V29-48,-6.267,63.433,0.3,G. inflata,0
V29-48,-6.267,63.433,0.3,G. crassaformis,7
V29-48,-6.267,63.433,0.3,G. hirsuta,0
V29-48,-6.267,63.433,0.3,G. scitula,4
V29-48,-6.267,63.433,0.3,D. anfracta,0
V29-48,-6.267,63.433,0.3,G. cultrata,56
V29-48,-6.267,63.433,0.3,G. tumida,10
V29-48,-6.267,63.433,0.3,C. nitida,0
V29-48,-6.267,63.433,0.3,G. glutinata,18
V29-48,-6.267,63.433,0.3,T. iota,0
V29-48,-6.267,63.433,0.3,G. uvula,0
V29-48,-6.267,63.433,0.3,B. pumilio,0
V29-48,-6.267,63.433,0.3,H. pelagica,0
V29-48,-6.267,63.433,0.3,H. digitata,0
V29-48,-6.267,63.433,0.3,G. truncatulinoides,2
RC14-35,-0.8333,89.95,0.35,O. universa,0
RC14-35,-0.8333,89.95,0.35,G. conglobatus,3
RC14-35,-0.8333,89.95,0.35,G. ruber ruber,0
RC14-35,-0.8333,89.95,0.35,G. ruber albus,0
RC14-35,-0.8333,89.95,0.35,G. tenellus,0
RC14-35,-0.8333,89.95,0.35,T. sacculifer,14
RC14-35,-0.8333,89.95,0.35,S. dehiscens,4
RC14-35,-0.8333,89.95,0.35,G. adamsi,0
RC14-35,-0.8333,89.95,0.35,G. siphonifera,3
RC14-35,-0.8333,89.95,0.35,G. calida,2
RC14-35,-0.8333,89.95,0.35,G. bulloides,3
RC14-35,-0.8333,89.95,0.35,G. falconensis,1
RC14-35,-0.8333,89.95,0.35,B. digitata,0
RC14-35,-0.8333,89.95,0.35,G. rubescens,0
RC14-35,-0.8333,89.95,0.35,T. humilis,0
RC14-35,-0.8333,89.95,0.35,T. quinqueloba,0
RC14-35,-0.8333,89.95,0.35,N. pachyderma,0
RC14-35,-0.8333,89.95,0.35,N. incompta,0
RC14-35,-0.8333,89.95,0.35,N. dutertrei,31
RC14-35,-0.8333,89.95,0.35,G. conglomerata,31
RC14-35,-0.8333,89.95,0.35,G. hexagonus,1
RC14-35,-0.8333,89.95,0.35,P. obliquiloculata,29
RC14-35,-0.8333,89.95,0.35,G. inflata,0
RC14-35,-0.8333,89.95,0.35,G. crassaformis,8
RC14-35,-0.8333,89.95,0.35,G. hirsuta,0
RC14-35,-0.8333,89.95,0.35,G. scitula,0
RC14-35,-0.8333,89.95,0.35,D. anfracta,0
RC14-35,-0.8333,89.95,0.35,G. cultrata,45
RC14-35,-0.8333,89.95,0.35,G. tumida,4
RC14-35,-0.8333,89.95,0.35,C. nitida,0
RC14-35,-0.8333,89.95,0.35,G. glutinata,31
RC14-35,-0.8333,89.95,0.35,T. iota,0
RC14-35,-0.8333,89.95,0.35,G. uvula,0
RC14-35,-0.8333,89.95,0.35,B. pumilio,0
RC14-35,-0.8333,89.95,0.35,H. pelagica,0
RC14-35,-0.8333,89.95,0.35,H. digitata,0
RC14-35,-0.8333,89.95,0.35,G. truncatulinoides,0
RC14-35,-0.8333,89.95,0.35,O. universa,0
RC14-35,-0.8333,89.95,0.35,G. conglobatus,3
RC14-35,-0.8333,89.95,0.35,G. ruber ruber,0
RC14-35,-0.8333,89.95,0.35,G. ruber albus,0
RC14-35,-0.8333,89.95,0.35,G. tenellus,0
RC14-35,-0.8333,89.95,0.35,T. sacculifer,14
RC14-35,-0.8333,89.95,0.35,S. dehiscens,4
RC14-35,-0.8333,89.95,0.35,G. adamsi,0
RC14-35,-0.8333,89.95,0.35,G. siphonifera,3
RC14-35,-0.8333,89.95,0.35,G. calida,2
RC14-35,-0.8333,89.95,0.35,G. bulloides,3
RC14-35,-0.8333,89.95,0.35,G. falconensis,1
RC14-35,-0.8333,89.95,0.35,B. digitata,0
RC14-35,-0.8333,89.95,0.35,G. rubescens,0
RC14-35,-0.8333,89.95,0.35,T. humilis,0
RC14-35,-0.8333,89.95,0.35,T. quinqueloba,0
RC14-35,-0.8333,89.95,0.35,N. pachyderma,0
RC14-35,-0.8333,89.95,0.35,N. incompta,0
RC14-35,-0.8333,89.95,0.35,N. dutertrei,31
RC14-35,-0.8333,89.95,0.35,G. conglomerata,31
RC14-35,-0.8333,89.95,0.35,G. hexagonus,1
RC14-35,-0.8333,89.95,0.35,P. obliquiloculata,29
RC14-35,-0.8333,89.95,0.35,G. inflata,0
RC14-35,-0.8333,89.95,0.35,G. crassaformis,8
RC14-35,-0.8333,89.95,0.35,G. hirsuta,0
RC14-35,-0.8333,89.95,0.35,G. scitula,0
RC14-35,-0.8333,89.95,0.35,D. anfracta,0
RC14-35,-0.8333,89.95,0.35,G. cultrata,134
RC14-35,-0.8333,89.95,0.35,G. tumida,12
RC14-35,-0.8333,89.95,0.35,C. nitida,0
RC14-35,-0.8333,89.95,0.35,G. glutinata,1
RC14-35,-0.8333,89.95,0.35,T. iota,0
RC14-35,-0.8333,89.95,0.35,G. uvula,0
RC14-35,-0.8333,89.95,0.35,B. pumilio,0
RC14-35,-0.8333,89.95,0.35,H. pelagica,0
RC14-35,-0.8333,89.95,0.35,H. digitata,0
RC14-35,-0.8333,89.95,0.35,G. truncatulinoides,0
RC14-35,-0.8333,89.95,0.35,O. universa,0
RC14-35,-0.8333,89.95,0.35,G. conglobatus,3
RC14-35,-0.8333,89.95,0.35,G. ruber ruber,0
RC14-35,-0.8333,89.95,0.35,G. ruber albus,0
RC14-35,-0.8333,89.95,0.35,G. tenellus,0
RC14-35,-0.8333,89.95,0.35,T. sacculifer,14
RC14-35,-0.8333,89.95,0.35,S. dehiscens,4
RC14-35,-0.8333,89.95,0.35,G. adamsi,0
RC14-35,-0.8333,89.95,0.35,G. siphonifera,3
RC14-35,-0.8333,89.95,0.35,G. calida,2
RC14-35,-0.8333,89.95,0.35,G. bulloides,3
RC14-35,-0.8333,89.95,0.35,G. falconensis,1
RC14-35,-0.8333,89.95,0.35,B. digitata,0
RC14-35,-0.8333,89.95,0.35,G. rubescens,6
RC14-35,-0.8333,89.95,0.35,T. humilis,0
RC14-35,-0.8333,89.95,0.35,T. quinqueloba,0
RC14-35,-0.8333,89.95,0.35,N. pachyderma,0
RC14-35,-0.8333,89.95,0.35,N. incompta,0
RC14-35,-0.8333,89.95,0.35,N. dutertrei,25
RC14-35,-0.8333,89.95,0.35,G. conglomerata,14
RC14-35,-0.8333,89.95,0.35,G. hexagonus,3
RC14-35,-0.8333,89.95,0.35,P. obliquiloculata,25
RC14-35,-0.8333,89.95,0.35,G. inflata,0
RC14-35,-0.8333,89.95,0.35,G. crassaformis,5
RC14-35,-0.8333,89.95,0.35,G. hirsuta,0
RC14-35,-0.8333,89.95,0.35,G. scitula,0
RC14-35,-0.8333,89.95,0.35,D. anfracta,0
RC14-35,-0.8333,89.95,0.35,G. cultrata,45
RC14-35,-0.8333,89.95,0.35,G. tumida,4
RC14-35,-0.8333,89.95,0.35,C. nitida,0
RC14-35,-0.8333,89.95,0.35,G. glutinata,31
RC14-35,-0.8333,89.95,0.35,T. iota,0
RC14-35,-0.8333,89.95,0.35,G. uvula,0
RC14-35,-0.8333,89.95,0.35,B. pumilio,0
RC14-35,-0.8333,89.95,0.35,H. pelagica,0
RC14-35,-0.8333,89.95,0.35,H. digitata,0
RC14-35,-0.8333,89.95,0.35,G. truncatulinoides,0
RC14-35,-0.8333,89.95,0.35,O. universa,0
RC14-35,-0.8333,89.95,0.35,G. conglobatus,3
RC14-35,-0.8333,89.95,0.35,G. ruber ruber,0
RC14-35,-0.8333,89.95,0.35,G. ruber albus,0
RC14-35,-0.8333,89.95,0.35,G. tenellus,0
RC14-35,-0.8333,89.95,0.35,T. sacculifer,14
RC14-35,-0.8333,89.95,0.35,S. dehiscens,4
RC14-35,-0.8333,89.95,0.35,G. adamsi,0
RC14-35,-0.8333,89.95,0.35,G. siphonifera,3
RC14-35,-0.8333,89.95,0.35,G. calida,2
RC14-35,-0.8333,89.95,0.35,G. bulloides,3
RC14-35,-0.8333,89.95,0.35,G. falconensis,1
RC14-35,-0.8333,89.95,0.35,B. digitata,0
RC14-35,-0.8333,89.95,0.35,G. rubescens,6
RC14-35,-0.8333,89.95,0.35,T. humilis,0
RC14-35,-0.8333,89.95,0.35,T. quinqueloba,0
RC14-35,-0.8333,89.95,0.35,N. pachyderma,0
RC14-35,-0.8333,89.95,0.35,N. incompta,0
RC14-35,-0.8333,89.95,0.35,N. dutertrei,25
RC14-35,-0.8333,89.95,0.35,G. conglomerata,14
RC14-35,-0.8333,89.95,0.35,G. hexagonus,3
RC14-35,-0.8333,89.95,0.35,P. obliquiloculata,25
RC14-35,-0.8333,89.95,0.35,G. inflata,0
RC14-35,-0.8333,89.95,0.35,G. crassaformis,5
RC14-35,-0.8333,89.95,0.35,G. hirsuta,0
RC14-35,-0.8333,89.95,0.35,G. scitula,0
RC14-35,-0.8333,89.95,0.35,D. anfracta,0
RC14-35,-0.8333,89.95,0.35,G. cultrata,134
RC14-35,-0.8333,89.95,0.35,G. tumida,12
RC14-35,-0.8333,89.95,0.35,C. nitida,0
RC14-35,-0.8333,89.95,0.35,G. glutinata,1
RC14-35,-0.8333,89.95,0.35,T. iota,0
RC14-35,-0.8333,89.95,0.35,G. uvula,0
RC14-35,-0.8333,89.95,0.35,B. pumilio,0
RC14-35,-0.8333,89.95,0.35,H. pelagica,0
RC14-35,-0.8333,89.95,0.35,H. digitata,0
RC14-35,-0.8333,89.95,0.35,G. truncatulinoides,0
RC14-35,-0.8333,89.95,0.35,O. universa,2
RC14-35,-0.8333,89.95,0.35,G. conglobatus,2
RC14-35,-0.8333,89.95,0.35,G. ruber ruber,0
RC14-35,-0.8333,89.95,0.35,G. ruber albus,0
RC14-35,-0.8333,89.95,0.35,G. tenellus,0
RC14-35,-0.8333,89.95,0.35,T. sacculifer,30
RC14-35,-0.8333,89.95,0.35,S. dehiscens,0
RC14-35,-0.8333,89.95,0.35,G. adamsi,0
RC14-35,-0.8333,89.95,0.35,G. siphonifera,7
